Date,Price,Open,High,Low,Vol.,Change %,7_day_MA,14_day_MA,21_day_MA,7_day_STD,price_lag1,price_lag2,price_lag3
2018-04-06,98.02,97.0,99.0,96.05,4.80M,3.55%,92.08571428571427,91.08571428571427,91.6004761904762,3.0785811512386645,94.66,90.16,89.93
2018-04-09,96.56,98.55,99.98,96.2,4.10M,-1.49%,92.97714285714288,91.58642857142856,91.56809523809524,3.3715709211272147,98.02,94.66,90.16
2018-04-10,96.93,96.25,97.98,95.3,922.00K,0.38%,93.86857142857144,92.12642857142858,91.7,3.488946491284702,96.56,98.02,94.66
2018-04-11,96.18,97.25,98.3,95.99,1.03M,-0.77%,94.63428571428572,92.53642857142856,91.80285714285714,3.290926197606913,96.93,96.56,98.02
2018-04-12,95.73,96.25,97.28,95.55,645.50K,-0.47%,95.46285714285716,92.89642857142856,91.9242857142857,2.557529499899747,96.18,96.93,96.56
2018-04-13,95.09,95.8,96.0,94.71,374.00K,-0.67%,96.16714285714284,93.29214285714286,92.23428571428572,1.1396156411370246,95.73,96.18,96.93
2018-04-16,95.25,95.11,97.25,94.55,957.00K,0.17%,96.25142857142858,93.60357142857144,92.42428571428572,1.0256937257524603,95.09,95.73,96.18
2018-04-17,97.34,95.31,97.74,95.31,1.33M,2.19%,96.15428571428572,94.12,92.7752380952381,0.8468934829297683,95.25,95.09,95.73
2018-04-18,102.2,99.0,102.2,98.41,3.38M,4.99%,96.96,94.96857142857144,93.37761904761904,2.454424576148223,97.34,95.25,95.09
2018-04-19,102.87,104.0,106.45,99.5,3.12M,0.66%,97.80857142857144,95.83857142857144,94.0204761904762,3.3174258523310987,102.2,97.34,95.25
2018-04-20,104.11,102.77,105.98,102.35,1.47M,1.21%,98.94142857142856,96.78785714285716,94.67142857142858,3.960304822322993,102.87,102.2,97.34
2018-04-23,104.31,104.79,105.25,103.01,870.50K,0.19%,100.16714285714284,97.815,95.32,4.125040259543856,104.11,102.87,102.2
2018-04-24,102.05,103.5,104.9,101.7,868.00K,-2.17%,101.16142857142856,98.66428571428573,95.9152380952381,3.486719702774344,104.31,104.11,102.87
2018-04-25,107.15,102.48,107.15,102.3,2.08M,5.00%,102.8614285714286,99.55642857142855,96.6895238095238,2.989740393252934,102.05,104.31,104.11
2018-04-26,102.46,109.0,109.0,102.0,2.21M,-4.38%,103.59285714285714,99.87357142857142,97.27761904761904,1.8056089857786004,107.15,102.05,104.31
2018-04-27,100.87,101.0,105.5,98.5,2.11M,-1.55%,103.40285714285712,100.18142857142855,97.78,2.0323444121320624,102.46,107.15,102.05
2018-04-30,101.55,101.99,102.9,101.0,472.00K,0.67%,103.21428571428572,100.51142857142855,98.29714285714287,2.147974682834004,100.87,102.46,107.15
2018-05-02,98.84,101.6,101.66,98.5,507.50K,-2.67%,102.46142857142856,100.70142857142858,98.6790476190476,2.647240252108128,101.55,100.87,102.46
2018-05-03,96.41,98.75,98.9,94.6,1.23M,-2.46%,101.33285714285716,100.75,98.98761904761906,3.3250098460291726,98.84,101.55,100.87
2018-05-04,96.73,96.6,97.2,95.21,393.50K,0.33%,100.57285714285716,100.86714285714284,99.3004761904762,3.7184885562359273,96.41,98.84,101.55
2018-05-07,95.72,96.7,97.2,95.5,199.50K,-1.04%,98.93999999999998,100.90071428571429,99.3509523809524,2.7261327920701675,96.73,96.41,98.84
