Date,Price,Open,High,Low,Vol.,Change %,7_day_MA,14_day_MA,21_day_MA,7_day_STD,price_lag1,price_lag2,price_lag3
2001-09-25,7.53,7.53,7.53,7.53,8.41K,-91.82%,7.611428571428571,7.632142857142857,7.644761904761904,0.0376069902316809,7.53,7.53,7.53
2001-09-27,7.6,7.6,7.6,7.6,14.01K,0.93%,7.611428571428571,7.632142857142857,7.644761904761904,0.0376069902316809,7.53,7.53,7.53
2001-09-28,7.63,7.49,7.63,7.49,18.22K,0.39%,7.611428571428571,7.632142857142857,7.644761904761904,0.0376069902316809,7.6,7.53,7.53
2001-10-01,7.63,7.63,7.63,7.63,25.23K,0.00%,7.611428571428571,7.632142857142857,7.644761904761904,0.0376069902316809,7.63,7.6,7.53
2001-10-02,7.63,7.63,7.63,7.63,30.83K,0.00%,7.611428571428571,7.632142857142857,7.644761904761904,0.0376069902316809,7.63,7.63,7.6
2001-10-04,7.63,7.63,7.63,7.63,19.62K,0.00%,7.611428571428571,7.632142857142857,7.644761904761904,0.0376069902316809,7.63,7.63,7.63
2001-10-05,7.63,7.63,7.63,7.63,11.21K,0.00%,7.611428571428571,7.632142857142857,7.644761904761904,0.0376069902316809,7.63,7.63,7.63
2001-10-09,7.63,7.63,7.63,7.63,19.62K,0.00%,7.625714285714285,7.632142857142857,7.644761904761904,0.0113389341902805,7.63,7.63,7.63
2001-10-10,7.63,7.63,7.63,7.63,18.22K,0.00%,7.63,7.632142857142857,7.644761904761904,0.0,7.63,7.63,7.63
2001-10-18,7.63,7.63,7.63,7.63,14.01K,0.00%,7.63,7.632142857142857,7.644761904761904,0.0,7.63,7.63,7.63
2001-10-19,7.67,7.67,7.67,7.67,16.82K,0.52%,7.635714285714285,7.632142857142857,7.644761904761904,0.0151185789203723,7.63,7.63,7.63
2001-10-22,7.67,7.67,7.67,7.67,18.22K,0.00%,7.641428571428571,7.632142857142857,7.644761904761904,0.0195180014589734,7.67,7.63,7.63
2001-10-23,7.67,7.67,7.67,7.67,19.62K,0.00%,7.647142857142858,7.632142857142857,7.644761904761904,0.0213808993529966,7.67,7.67,7.63
2001-10-25,7.67,7.67,7.67,7.67,16.82K,0.00%,7.652857142857143,7.632142857142857,7.644761904761904,0.0213808993529967,7.67,7.67,7.67
2001-10-29,7.67,7.67,7.67,7.67,25.23K,0.00%,7.658571428571428,7.642142857142857,7.644761904761904,0.0195180014589738,7.67,7.67,7.67
2001-11-02,7.67,7.67,7.67,7.67,22.42K,0.00%,7.664285714285714,7.647142857142858,7.644761904761904,0.0151185789203732,7.67,7.67,7.67
2001-11-07,7.67,7.67,7.67,7.67,28.03K,0.00%,7.67,7.649999999999999,7.644761904761904,0.0,7.67,7.67,7.67
2001-11-14,7.67,7.67,7.67,7.67,30.83K,0.00%,7.67,7.652857142857143,7.644761904761904,0.0,7.67,7.67,7.67
2001-11-16,7.67,7.67,7.67,7.67,25.23K,0.00%,7.67,7.655714285714287,7.644761904761904,0.0,7.67,7.67,7.67
2001-11-20,7.67,7.49,7.67,7.49,26.63K,0.00%,7.67,7.658571428571428,7.644761904761904,0.0,7.67,7.67,7.67
2001-11-27,7.67,7.67,7.67,7.67,28.03K,0.00%,7.67,7.661428571428571,7.644761904761904,0.0,7.67,7.67,7.67
2001-12-03,7.67,7.67,7.67,7.67,30.83K,0.00%,7.67,7.664285714285714,7.651428571428572,0.0,7.67,7.67,7.67
2001-12-04,7.67,7.49,7.67,7.49,39.24K,0.00%,7.67,7.667142857142856,7.654761904761905,0.0,7.67,7.67,7.67
2001-12-05,7.71,7.49,7.71,7.49,49.05K,0.52%,7.675714285714285,7.672857142857143,7.658571428571429,0.0151185789203737,7.67,7.67,7.67
2001-12-06,7.6,7.6,7.6,7.6,14.01K,-1.43%,7.665714285714285,7.667857142857143,7.6571428571428575,0.0325868802112888,7.71,7.67,7.67
2001-12-08,7.53,7.53,7.53,7.53,19.62K,-0.92%,7.645714285714286,7.657857142857142,7.652380952380952,0.0605136741729077,7.6,7.71,7.67
2001-12-11,7.78,7.78,7.78,7.78,36.44K,3.32%,7.661428571428572,7.665714285714286,7.659523809523809,0.0792524597785614,7.53,7.6,7.71
2001-12-15,7.88,7.88,7.88,7.88,53.26K,1.29%,7.691428571428571,7.680714285714286,7.671428571428571,0.1148083288831979,7.78,7.53,7.6
2001-12-20,7.96,7.96,7.96,7.96,64.47K,1.02%,7.732857142857142,7.701428571428572,7.687142857142858,0.152065148945476,7.88,7.78,7.53
2001-12-21,7.85,7.85,7.85,7.85,32.23K,-1.38%,7.758571428571429,7.714285714285714,7.697619047619048,0.1548578457197205,7.96,7.88,7.78
2001-12-24,7.49,7.49,7.49,7.49,2.80K,-4.59%,7.727142857142858,7.701428571428571,7.690952380952382,0.1856263528089239,7.85,7.96,7.88
2002-01-02,7.85,7.85,7.85,7.85,28.03K,4.81%,7.762857142857143,7.714285714285714,7.699523809523809,0.1810814076333529,7.49,7.85,7.96
2002-01-07,8.03,8.03,8.03,8.03,28.03K,2.29%,7.834285714285714,7.74,7.716666666666667,0.172323063155338,7.85,7.49,7.85
2002-01-18,8.03,8.03,8.03,8.03,266.28K,0.00%,7.869999999999999,7.765714285714286,7.733809523809524,0.1846618531261955,8.03,7.85,7.49
2002-01-22,8.38,8.38,8.38,8.38,1.40K,4.36%,7.941428571428572,7.816428571428572,7.767619047619048,0.2673592197418174,8.03,8.03,7.85
2002-01-24,9.45,9.45,9.45,9.45,0.70K,12.77%,8.154285714285715,7.943571428571429,7.852380952380951,0.6307629544939262,8.38,8.03,8.03
2002-01-25,8.56,8.56,8.56,8.56,0.70K,-9.42%,8.255714285714285,8.007142857142856,7.894761904761904,0.6307629544939267,9.45,8.38,8.03
2002-02-04,9.6,9.6,9.6,9.6,14.01K,12.15%,8.557142857142857,8.142142857142856,7.986666666666666,0.7037924477598587,8.56,9.45,8.38
2002-02-06,9.99,9.92,10.17,9.92,32.23K,4.06%,8.862857142857141,8.312857142857142,8.097142857142856,0.8031959969545509,9.6,8.56,9.45
2002-02-07,11.02,10.17,11.02,10.17,3.50K,10.31%,9.29,8.562142857142858,8.256666666666668,1.0450837287031152,9.99,9.6,8.56
2002-03-11,11.95,11.95,11.95,11.95,0.70K,8.44%,9.85,8.86,8.46047619047619,1.2810152223919924,11.02,9.99,9.6
2002-03-12,10.92,10.92,10.92,10.92,1.40K,-8.62%,10.212857142857144,9.077142857142857,8.615238095238096,1.1480666979131264,11.95,11.02,9.99
2002-03-13,9.88,9.88,9.88,9.88,1.40K,-9.52%,10.274285714285714,9.214285714285714,8.720476190476191,1.1113633840596775,10.92,11.95,11.02
2002-03-15,9.88,9.88,9.88,9.88,2.10K,0.00%,10.462857142857144,9.359285714285717,8.825714285714286,0.8542582413164943,9.88,10.92,11.95
2002-03-19,10.06,10.35,10.35,10.06,3.50K,1.82%,10.528571428571428,9.542857142857144,8.937619047619048,0.792263183784883,9.88,9.88,10.92
