Date,Price,Open,High,Low,Vol.,Change %,7_day_MA,14_day_MA,21_day_MA,7_day_STD,price_lag1,price_lag2,price_lag3
2000-01-27,1.08,1.08,1.08,1.08,166.10K,-11.48%,1.1828571428571428,1.18,1.198095238095238,0.2060513112240318,1.08,1.08,1.08
2000-03-01,0.98,0.98,0.98,0.98,6.15K,-9.26%,1.1828571428571428,1.18,1.198095238095238,0.2060513112240318,1.08,1.08,1.08
2000-03-15,1.1,1.1,1.1,1.1,6.15K,12.24%,1.1828571428571428,1.18,1.198095238095238,0.2060513112240318,0.98,1.08,1.08
2000-04-10,1.46,1.46,1.46,1.46,6.15K,32.73%,1.1828571428571428,1.18,1.198095238095238,0.2060513112240318,1.1,0.98,1.08
2000-05-12,1.46,1.46,1.46,1.46,166.10K,0.00%,1.1828571428571428,1.18,1.198095238095238,0.2060513112240318,1.46,1.1,0.98
2000-07-19,1.22,1.44,1.44,1.22,24.61K,-16.44%,1.1828571428571428,1.18,1.198095238095238,0.2060513112240318,1.46,1.46,1.1
2000-08-02,0.98,0.98,0.98,0.98,6.15K,-19.67%,1.1828571428571428,1.18,1.198095238095238,0.2060513112240318,1.22,1.46,1.46
2000-08-07,1.22,1.22,1.22,1.22,24.61K,24.49%,1.2028571428571428,1.18,1.198095238095238,0.2011396103634061,0.98,1.22,1.46
2000-08-09,1.02,1.06,1.06,1.02,196.86K,-16.39%,1.2085714285714284,1.18,1.198095238095238,0.1942016624910448,1.22,0.98,1.22
2000-08-11,1.14,1.06,1.14,1.06,36.91K,11.76%,1.2142857142857142,1.18,1.198095238095238,0.1910372688645807,1.02,1.22,0.98
2000-08-15,1.22,1.18,1.22,1.18,43.06K,7.02%,1.18,1.18,1.198095238095238,0.1583245611605055,1.14,1.02,1.22
2000-08-16,1.2,1.18,1.2,1.18,49.22K,-1.64%,1.1428571428571428,1.18,1.198095238095238,0.1022601723895617,1.22,1.14,1.02
2000-08-18,1.22,1.18,1.22,1.18,24.61K,1.67%,1.1428571428571428,1.18,1.198095238095238,0.1022601723895617,1.2,1.22,1.14
2000-08-25,1.22,1.18,1.22,1.18,18.46K,0.00%,1.1771428571428573,1.18,1.198095238095238,0.0752139804633611,1.22,1.2,1.22
2000-09-01,1.18,1.18,1.18,1.18,6.15K,-3.28%,1.1714285714285713,1.1871428571428573,1.198095238095238,0.0728991475552747,1.22,1.22,1.2
2000-09-05,1.18,1.18,1.18,1.18,12.30K,0.00%,1.1942857142857142,1.2014285714285715,1.198095238095238,0.0299205296617239,1.18,1.22,1.22
2000-09-08,1.2,1.2,1.2,1.2,6.15K,1.69%,1.2028571428571428,1.2085714285714284,1.198095238095238,0.0179947082168488,1.18,1.18,1.22
2000-09-11,1.22,1.22,1.22,1.22,36.91K,1.67%,1.2028571428571428,1.1914285714285715,1.198095238095238,0.0179947082168488,1.2,1.18,1.18
2000-09-12,1.22,1.22,1.22,1.22,6.15K,0.00%,1.2057142857142855,1.1742857142857142,1.198095238095238,0.0190237946242268,1.22,1.2,1.18
2000-09-14,1.32,1.3,1.32,1.3,49.22K,8.20%,1.22,1.1814285714285713,1.198095238095238,0.0476095228569522,1.22,1.22,1.2
2000-09-15,1.32,1.32,1.32,1.32,6.15K,0.00%,1.2342857142857144,1.2057142857142855,1.198095238095238,0.0607884700846968,1.32,1.22,1.22
2000-09-22,1.08,1.14,1.14,1.08,12.30K,-18.18%,1.2200000000000002,1.1957142857142855,1.198095238095238,0.0832666399786453,1.32,1.32,1.22
2000-09-27,1.2,1.2,1.2,1.2,6.15K,11.11%,1.2228571428571429,1.2085714285714286,1.2085714285714286,0.0819988385515887,1.08,1.32,1.32
2000-10-04,1.22,1.22,1.22,1.22,6.15K,1.67%,1.2257142857142858,1.2142857142857142,1.2142857142857142,0.0814160391358571,1.2,1.08,1.32
2000-10-06,1.22,1.22,1.22,1.22,6.15K,0.00%,1.2257142857142858,1.2142857142857142,1.2028571428571428,0.0814160391358571,1.22,1.2,1.08
2000-10-13,1.22,1.22,1.22,1.22,18.46K,0.00%,1.2257142857142858,1.2157142857142855,1.1914285714285713,0.0814160391358571,1.22,1.22,1.2
2000-10-16,1.22,1.22,1.22,1.22,6.15K,0.00%,1.2114285714285715,1.2157142857142855,1.1914285714285715,0.0701019665507731,1.22,1.22,1.22
2000-10-17,1.19,1.22,1.22,1.19,24.61K,-2.46%,1.1928571428571428,1.2135714285714283,1.2014285714285713,0.0512231346542705,1.22,1.22,1.22
2000-10-19,1.21,1.21,1.21,1.21,6.15K,1.68%,1.2114285714285713,1.2157142857142855,1.200952380952381,0.012149857925879,1.19,1.22,1.22
2000-10-24,1.17,1.17,1.17,1.17,6.15K,-3.31%,1.207142857142857,1.215,1.208095238095238,0.0197604704011871,1.21,1.19,1.22
2000-10-25,1.22,1.22,1.22,1.22,18.46K,4.27%,1.207142857142857,1.2164285714285714,1.2119047619047618,0.0197604704011871,1.17,1.21,1.19
2000-10-26,1.22,1.22,1.22,1.22,6.15K,0.00%,1.207142857142857,1.2164285714285714,1.2119047619047618,0.0197604704011871,1.22,1.17,1.21
2000-10-31,1.22,1.22,1.22,1.22,6.15K,0.00%,1.207142857142857,1.2164285714285714,1.212857142857143,0.0197604704011871,1.22,1.22,1.17
2000-11-01,1.26,1.24,1.26,1.24,18.46K,3.28%,1.2128571428571429,1.212142857142857,1.2147619047619047,0.0281154084173818,1.22,1.22,1.22
2000-11-07,1.27,1.27,1.27,1.27,12.30K,0.79%,1.2242857142857144,1.2085714285714284,1.217142857142857,0.0330943816264646,1.26,1.22,1.22
2000-11-13,1.27,1.27,1.27,1.27,6.15K,0.00%,1.2328571428571429,1.2221428571428572,1.2214285714285713,0.0363841933236054,1.27,1.26,1.22
2000-11-16,1.22,1.24,1.24,1.22,30.76K,-3.94%,1.24,1.2235714285714283,1.2233333333333334,0.0251661147842349,1.27,1.27,1.26
2000-11-20,1.3,1.38,1.38,1.3,67.67K,6.56%,1.2514285714285711,1.2292857142857143,1.228095238095238,0.0318478525851533,1.22,1.27,1.27
2000-11-21,1.34,1.3,1.34,1.3,116.89K,3.08%,1.268571428571429,1.237857142857143,1.233809523809524,0.0425944329025007,1.3,1.22,1.27
2000-11-22,1.35,1.36,1.37,1.35,49.22K,0.75%,1.2871428571428571,1.2471428571428569,1.24,0.0460848079502283,1.34,1.3,1.22
2000-11-24,1.37,1.37,1.37,1.37,49.22K,1.48%,1.302857142857143,1.2578571428571428,1.2423809523809524,0.0534522483824838,1.35,1.34,1.3
2000-11-29,1.37,1.37,1.37,1.37,6.15K,0.00%,1.3171428571428572,1.270714285714286,1.2447619047619047,0.0564843003893653,1.37,1.35,1.34
2000-12-02,1.32,1.31,1.33,1.31,18.46K,-3.65%,1.3242857142857145,1.2785714285714287,1.2561904761904763,0.052553827281223,1.37,1.37,1.35
2000-12-05,1.34,1.34,1.34,1.34,6.15K,1.52%,1.3414285714285714,1.2907142857142857,1.262857142857143,0.0254483604112107,1.32,1.37,1.37
2000-12-09,1.38,1.38,1.38,1.38,6.15K,2.99%,1.352857142857143,1.3021428571428573,1.2704761904761903,0.0213808993529895,1.34,1.32,1.37
2000-12-11,1.38,1.38,1.38,1.38,12.30K,0.00%,1.3585714285714288,1.3135714285714286,1.2780952380952382,0.0226778683805493,1.38,1.34,1.32
2000-12-12,1.44,1.42,1.44,1.42,24.61K,4.35%,1.3714285714285714,1.3292857142857142,1.2885714285714285,0.0376069902316776,1.38,1.38,1.34
2000-12-13,1.38,1.38,1.38,1.38,12.30K,-4.17%,1.3728571428571428,1.3378571428571429,1.296190476190476,0.0377334006393447,1.44,1.38,1.38
2000-12-19,1.38,1.18,1.38,1.18,24.61K,0.00%,1.374285714285714,1.3457142857142856,1.3052380952380953,0.0377964473009198,1.38,1.44,1.38
2000-12-23,1.22,1.22,1.22,1.22,6.15K,-11.59%,1.36,1.3421428571428573,1.3057142857142858,0.0683130051063958,1.38,1.38,1.44
2001-01-02,1.22,1.22,1.22,1.22,6.15K,0.00%,1.342857142857143,1.342142857142857,1.308095238095238,0.0867398958023892,1.22,1.38,1.38
2001-01-03,1.29,1.29,1.29,1.29,6.15K,5.74%,1.3299999999999998,1.3414285714285712,1.3114285714285714,0.086986589004665,1.22,1.22,1.38
2001-02-09,1.22,1.22,1.22,1.22,6.15K,-5.43%,1.3071428571428572,1.332857142857143,1.3114285714285716,0.0925048261289254,1.29,1.22,1.22
2001-02-12,1.22,1.22,1.22,1.22,18.46K,0.00%,1.2757142857142856,1.3235714285714286,1.3114285714285714,0.0756873267368542,1.22,1.29,1.22
2001-02-15,1.26,1.26,1.3,1.22,30.76K,3.28%,1.2585714285714285,1.3157142857142856,1.3114285714285714,0.0601189297500017,1.22,1.22,1.29
2001-02-16,1.3,1.3,1.3,1.3,12.30K,3.17%,1.247142857142857,1.3107142857142855,1.312857142857143,0.0359231985000798,1.26,1.22,1.22
2001-02-20,1.3,1.3,1.3,1.3,12.30K,0.00%,1.258571428571429,1.3092857142857142,1.3142857142857145,0.0384831441146941,1.3,1.26,1.22
2001-02-21,1.28,1.28,1.28,1.28,12.30K,-1.54%,1.2671428571428571,1.305,1.3171428571428572,0.0349829890633926,1.3,1.3,1.26
2001-02-23,1.34,1.28,1.34,1.28,12.30K,4.69%,1.2742857142857142,1.3021428571428573,1.319047619047619,0.0442933941113647,1.28,1.3,1.3
2001-02-26,1.93,1.46,1.93,1.43,61.52K,44.03%,1.375714285714286,1.3414285714285714,1.3471428571428572,0.2472419289452564,1.34,1.28,1.3
2001-02-27,1.87,1.87,1.87,1.87,12.30K,-3.11%,1.4685714285714284,1.372142857142857,1.371904761904762,0.2962222460376985,1.93,1.34,1.28
2001-02-28,1.95,1.91,1.95,1.91,43.06K,4.28%,1.5671428571428572,1.412857142857143,1.3995238095238096,0.328314599417199,1.87,1.93,1.34
2001-03-13,1.87,1.79,1.87,1.79,18.46K,-4.10%,1.6485714285714288,1.4478571428571432,1.4233333333333331,0.3216327393901602,1.95,1.87,1.93
2001-03-15,1.87,1.79,1.87,1.79,18.46K,0.00%,1.7300000000000002,1.4942857142857142,1.4495238095238094,0.2891942830232523,1.87,1.95,1.87
2001-04-16,1.82,1.82,1.82,1.82,6.15K,-2.67%,1.8071428571428567,1.5371428571428571,1.4723809523809523,0.2104530260900892,1.87,1.87,1.95
2001-04-19,1.83,1.83,1.83,1.83,6.15K,0.55%,1.8771428571428568,1.5757142857142858,1.493809523809524,0.0478589196542897,1.82,1.87,1.87
2001-04-24,1.79,1.79,1.79,1.79,6.15K,-2.19%,1.8571428571428568,1.616428571428571,1.5133333333333334,0.0512231346542663,1.83,1.82,1.87
2001-05-04,1.87,1.87,1.87,1.87,12.30K,4.47%,1.8571428571428568,1.662857142857143,1.533809523809524,0.0512231346542663,1.79,1.83,1.82
2001-05-16,2.03,2.03,2.03,2.03,6.15K,8.56%,1.8685714285714283,1.717857142857143,1.5647619047619048,0.0775518259893684,1.87,1.79,1.83
2001-05-24,1.96,1.96,1.96,1.96,6.15K,-3.45%,1.881428571428572,1.765,1.592380952380953,0.0849369514068245,2.03,1.87,1.79
2001-05-25,2.36,2.44,2.44,2.36,12.30K,20.41%,1.9514285714285715,1.8407142857142853,1.646666666666667,0.1991170988328691,1.96,2.03,1.87
2001-05-28,2.36,2.36,2.36,2.36,6.15K,0.00%,2.0285714285714285,1.9178571428571427,1.700952380952381,0.2400991858537187,2.36,1.96,2.03
2001-06-06,2.4,2.4,2.4,2.4,6.15K,1.69%,2.11,1.9935714285714283,1.7538095238095237,0.2575525836277572,2.36,2.36,1.96
2001-06-07,2.4,2.4,2.4,2.4,110.74K,0.00%,2.197142857142857,2.027142857142857,1.81,0.2332891114557408,2.4,2.36,2.36
2001-06-08,2.4,2.4,2.4,2.4,110.74K,0.00%,2.2728571428571427,2.065,1.866190476190476,0.191721524240609,2.4,2.4,2.36
2001-06-12,2.36,2.36,2.36,2.36,12.30K,-1.67%,2.32,2.0942857142857143,1.9185714285714288,0.1599999999999987,2.4,2.4,2.4
2001-06-15,2.36,2.36,2.36,2.36,6.15K,0.00%,2.377142857142857,2.129285714285714,1.9690476190476187,0.0213808993529847,2.36,2.4,2.4
